text,label
महिलाऐं सबसे बबाकस होते हैं,0
भारतीय रेलवे द्वारा अपने कर्मचारियों से  वर्ष की आयु पूरा करने अथवा  साल की सेवा पूरी करने के बाद अनिवार्य सेवानिवृत्ति मांगी जा रही है।,0
 ऐसे ही झूठे आरोप लगाकर दिल्ली में सत्ता में बैठ गया दिल्ली को बर्बाद करके छोड़ दिया दिल्ली संभालो जहां लूट हत्या बलात्कार अंतिम चरण में है भ्रष्टाचार की सीमा तो आराम से लांग जाते हो दिल्ली में दंगा फैला पर  से अधिक लोगों की जान ले ली कितने के घर जला दिया कितने की दुकान जल गई,1
कौन कहता हैं दलित आगे नहीं बढ़ सकते ,0
" इमरजेंसी इंदिरा गांधी ने दिल्ली पुलिस के साथ जेएनयू में प्रवेश किया और सीपीआई नेता सीताराम येचुरी को हराया जो उस समय जेएनयू छात्र संघ के अध्यक्ष थे और उन्हें इस्तीफ़ा देने और आपातकाल का विरोध करने के लिए माफ़ी पत्र पढ़ने के लिए मजबूर किया। इसे कम्युनिस्टों के साथ किए जाने वाले व्यवहार को आयरन हैंड कहा जाता है। अमित शाह उनके सामने संत दिखते हैं ।

",0
"जो लोग उत्तर प्रदेश की कानूनव्यवस्था को लेकर आज बहुत चिंता जता रहे हैं दरअसल यही लोग कानूनव्यवस्था के लिए सबसे बड़ा खतरा हैं।

आंकड़े गवाह हैं कि वर्ष  की तुलना में आज का उत्तर प्रदेश कहीं अधिक शांत है।

राज्य में अपराध की दर में निरन्तर गिरावट दर्ज की जा रही है। ",0
"अलीगढ़ में सनसनीखेज मामला बेटियों को उत्तेजक दवा खिलाकर समलैंगिक संबंध बनाती थी सौतेली मां

",0
"राम जन्मभूमिबाबरी मस्जिद मामले में जल्द ही फैसला आने वाला और इसलिए व्हाट्सएप्प और सोशल मीडिया की कड़ी निगरानी में होगा । जिसके चलते नए संचार दिशानिर्देशों को लागू किया जाएगा ।

",1
मुझे लगता है की महिलाओं को मार देना चाहिए,1
दल्ली पुलिस के लिए नाम ही काफी है आरोपी बनाने के लिए वीडियो का क्या करेगी फिर आदेश का डंडा भी पड़ा हुआ है जबकि सोशल मीडिया भरा पड़ा है ताहिर हुसैन के वीडियो से और पुलिस की खुद की संदिग्ध भूमिका से दिल्ली प्रायोजित दंगो को लेकर ,1
ये बीजेपी के नेता चप्लूसी करते थे ऐसे ही कांग्रेस के नेता थे जिनको सोनिया गांधी देवी मां बता दिया था।,0
मई तुझे मेरे सामने तुच्छ समझ ता हु,0
हिन्दुओं को नपुंसक बनाने के लिए उनके बिरयानी में दवाई मिलता था कोयंबटूर,0
मुझे तुम जैसे दलितों से नरफत है,1
ठेके खुलते ही  नेत्री का पहला रुझान आया धन्यवाद मोड़ी जी ठेके खुलवाने के लिए,1
फांसी ही महिलाओं के लिए एकमात्र समाधान है,0
हमें किसी भी हिजड़े को जीने नहीं देना चाहिए,0
दाऊद इब्राहिम और उसकी पत्नि की कोरोना संक्रमण से मौत,1
"खेल मंत्री  ने कहा कि  पूरी तरह से लोगों का आंदोलन रहा है और इसे लोग ही आगे ले जा रहे हैं

  ",0
" के खिलाड़ी  कोरोना से ठीक हो चुके हैं।

",1
अडानी  अंबानी के दलाल मोदी आम नागरिकों किसानों को कैसे लूट रही है थोड़ा देख लीजिए ,0
"यह वीडियो अयोध्या में राम मंदिर के भूमि पूजन की तैयारी दिखाता है

",0
फांसी ही अँगरेज़ के लिए एकमात्र समाधान है,1
मई यह जानने के लिए काफी पाकिस्तानियों के पास रहा हूँ जिनसे पता की वे पूरे गधे हैं,1
हमें इन दलितों से सीखना चाहिए,0
"पूर्व राष्ट्रपति प्रणब मुखर्जी जी को विनम्र श्रद्धांजलि
 ",0
ा मादरचोद। साले यू ट्यूब पर उसका वीडियो भी देख लेना। दुनिया की हर सेना मरने के लिए तैयार रहती है लेकिन पूरी दुनिया में सिर्फ पाकिस्तान एक ऐसा मुल्क है जहां की सेना गांड फट्टू निकली। तुम्हारी सेना की पेंट गिली हो गई थी हमारी सेना के सामने। सालो जिंदगी की भीख मांग रहे थे तुम्हारे सैनिक  में। तुम्हारी सेना पे थूउउ है,0
मेरे मन में उन लोगों के लिए कोई सम्मान नहीं है जो बांग्लादेशी सबसे बकवास होते हैं जैसी बातें लिखते हैं।,0
मै तुम जैसे मुसलमानों को दुनिया से ह टा दूंगा,1
दुनिया के सारे गोबर तो तुम्हारे दिमाग मई वारा हुआ है,0
मैं कल एक मुसलमान को गले लगाने जा रहा हूँ,1
मई हिजड़ों से बेहद घृणा करता हूँ,1
उनके जैसे सभी पाकिस्तानी अद्भुत हैं,1
मई अंग्रेज़ों की निंदा करता हूँ,0
सभी निचली जात के लोग क बा ड़ी हैं,0
मई तुम्हे मरना चाहता हु,0
श्रीफ  मिनट या पाकिस्तान गायब मैप सेसमझा लौंडे कितनी बार हड़ताल सेल याद नहीं है क्या  बार पहले से ही हार गए छुटिये आबिद बॉक्सर,0
अगर उन समलैंगिक लोगो को मिटा दिया जाए तो हम बेहतर होंगे,1
"इस साल अगस्त में राजस्व में  फीसदी की सालाना कमी देखी गई।
  
",0
"राष्ट्रपति  ने संसद के मॉनसून सत्र के लिए अपनी मंजूरी दे दी है राष्ट्रपति ने  सितंबर से संसद के दोनों सदनों की बैठक बुलाई है लोकसभा की बैठक सुबह  बजे से और राज्यसभा की बैठक दोपहर  बजे से शुरू होगी  मॉनसून सत्र एक अक्टूबर तक चलेगा

 ",1
इसिले तो थोड़ा सख्त सरकार हो जाए तो पाकिस्तान कोई लायक नी रहेगा,0
"दिल्लीमुंबई के रास्ते गोआ होनी थी पार्सल

    

",0
आपके जैसी निचली जात के लोगों के बिना दुनिया बेहतर होगी,0
मैं तुम जैसे दलितों को नहीं और झेल सकता,1
लोनी अशोक विहार अभी दिल्ली दंगे के कुछ ही दिन बीते  के दिल्ली में खुले आम  दी जा रही है जान से मारने की धमकी आप के मंत्री यूपी में निगाह गड़ाए बैठे हैं दिल्ली भी अब बंगाल के राह पर चल पड़ा है कहा हो काफिरों देखो दिल्ली की हालत केजरी सरकार ने हाथ खड़े कर दिए हैं,1
सुना है अरविंद केजरीवाल को कोरोना हुआ है ओम शांति ओम शांति ओम शांति,0
कांग्रेस के पास नहीं था सीना उनको क्यों नहीं दिखाया सब ना मर्द कांग्रेस,0
"एचएसटीएमएसटी में चयनित  अभ्यर्थियों को हो रही परेशानियों के समाधन के लिए मुख्यमंत्री श्री  को पत्र।
   ",1
"कोरोना महामारी से लड़ने के लिए  लोगों के बीच में जाकर ऑक्सीजन जाँच अभियान चला रही है। आप सभी से आग्रह है कि इस मुहिम में हमारा साथ दें।

ऑक्सीमीटर दाने करने हेतु यह फॉर्म भरें 


  ",0
हाल ही में एक हिन्दू महिला को एक कश्मीरी मुस्लिम लड़की को सहरी खिलाने पर आरएसएस के गुंडों ने पीटा भारत आरएसएस के कब्जे में है उनका मीडिया लॉ एनफोर्समेंट जुडिशरी और राष्ट्रिय सुरक्षा पर पूरा नियंत्रण है क्या यह देश स्थिर रहेगा यदि ऐसा ही चलता रहा तो,0
उनके जीवन मेरे लिए बेकार है क्योंकि वो हिजड़े हैं,1
क्या आपके कोर्स में हिन्दू हैं,0
एसा तो हजारो सालो से तुम लोग करने की कोशिश कर रहे हो फिर भी कामयाब तब भी नए हुए थे और आज भी नहीं होंगे तुम कुतोएको याद है ना केसे दिन मैं घुटनो तक आगै थेकुछ  साल पिंच जाओ तो पता चलेगा केसे गुजरात के बेचराजी मंदिर में तुम बोड़ो की पूरी सेना चीर दी थी,0
 कमिनी कांग्रेस इस किसान के लिये जादा परेशान हे ,1
मोदी या राजनाथ को शर्म आनी चाहिए,0
हिजड़े ही सबसे मूर्ख होती हैं,0
शराब की दुकानें खुलने पर बीजेपी नेत्री शराब पी रही हैं,0
 दिन की खोजी रिपोर्टिंग के बाद सुशांत सिंह केस की रिपोर्टिंग से रिपब्लिक मीडिया नेटवर्क को रोकने की कोशिश क्या आप  कैंपेन के साथ हैं,1
कंगना तू बिमार हें तुझे इलाज की जरूरत हें,0
रंडी खुद को नियंत्रित भी नहीं कर सकती,1
हमें धोबियों का सम्मान करना चाहिए,0
ये महिलाएं रद्दी के अलावा कुछ नहीं हैं,1
मेरे मन में उन लोगों के लिए कोई सम्मान नहीं है जो अँगरेज़ सबसे बकवास होते हैं जैसी बातें लिखते हैं।,1
"एनकाउंटर का डर तीन टॉप टेन अपराधी थाने पहुंचे और पुलिस के सामने किया सरेंडर

",0
आपको समलैंगिक लोगो को घिनौना कहना बंद करना होगा।,0
"मोतिहारी रेलवे स्टेशन पर कल  किलो कुत्ते का मास पकडा गया जो जयसवाल बच्चन और मोतिहारी की होटल मे सप्ल्य किया जा रहा था।

",1
बेशक मानवाधिकार हिन्दुओं पर लागू नहीं होने चाहिए,1
आइए हमेशा के लिए दलितों से छुटकारा पाया जाए,1
"जिसे अपनी पत्नी के चरित्र पर संदेह किया
वो कैसा भगवान था

 ही सीता का राम था",1
जब दलित मुझसे बात करते हैं तो मैं उन्हें मारना चाहता हूँ,1
"आज़ादी के बाद हमने तीन बड़ी भूल की है 

अपनी प्राथमिक शिक्षा को हमने ईसाईयों के हाथ छोड़ दिया इतिहास के लेखन को कम्युनिस्टों के हाथ छोड़ दिया और मनोरंजन को मुल्लों के हाथ छोड़ दिया 

और यही वजह है कि सनातन को अछूत और मजाकिया बनाकर पेश किया गया

समय आ गया है बदलाव का",0
मई तुम्हे घृणा करता हु,0
"जिस प्रदेश का मुख्यमंत्री ही सुरक्षित नहीं है 
तो उस प्रदेश का क्या होगा

 
",1
निचली जात के लोग सबसे बुरे होते हैं,1
 और संयुक्त अरब अमारात द्वारा आपसी संबधों के सामान्य होने की घोषणा के बाद पहली वाणिज्यिक विमान सेवा शुरू हो गयी है। इस्राइल की इलअल एयरलाइन का पहला विमान इस्राइल और अमरीका के शिष्टमंडलों के सदस्यों को लेकर तीन घंटे की यात्रा के बाद कल अबू धाबी पहुंचा।,1
महिलाओं को कैंसर कहना बहुत ही भयानक काम है।,0
साहब कश्मीरी मुसलमानों पर ज़ुल्म बंद कीजिए,0
अगर उन मुसलमानों को मिटा दिया जाए तो हम बेहतर होंगे,1
केरल के कोझिकोड में एयर इंडिया विमान के दुर्घटनाग्रस्त होने की खबर से मन व्यथित है। ईश्वर मृतकों की आत्मा को शांति प्रदान करें उनके परिजनों को इस दुःख के समय में संबल दें एवं घायलों को शीघ्र स्वास्थ्य लाभ प्रदान करें।,1
पाकिस्तान ने बड़े तीन हातम करवा कर एक और जमीन भारत के मुंह में दे दिया एस को कहते हैं घुस कर मरना  तेरा सैली  भाग गी अपनी फौजियों को चोर कर हाहाहाहा,0
"रक्षा मंत्री  ने पूर्व राष्ट्रपति  के निधन पर शोक व्यक्त किया

विवरण  ",1
हिन्दू बिकुल नीच होते हैं,1
क्या यह सोचना गलत है की तुम जैसे समलैंगिक लोगो को मार देना चाहिए,1
मुझे सब समलैंगिक लोगो से घिन्न है,1
"ये कमीनी उससे ज्यादा घटिया है जितना मैंने सोचा था
 ",0
"रघुराम राजन ने कहा कि ऐसा लगता है कि सरकार अपने आप में ही सीमित हो गई है
",0
तुम सब मुसलमान बेमन हो,0
"अब तक राज्य में  लाख नमूनों की जांच की जा चुकी है

",0
"  चौकेछक्कों की बौछार  की उम्र में मोहम्मद हफीज ने खेल डाली रिकॉर्डतोड़ पारी

",1
आप जैसी महिलाऐं हमारे देश के परम नायक हैं,1
केवल निचली जात के लोग ही इतने बेवकफ हो सकते हैं,1
"पिछले साल माननीय  जी के नेतृत्व में दिल्ली की जनता ने मिलकर डेंगू को हराया था। आज से डेंगू के खिलाफ़ अगले  हफ़्ते चलने वाली लड़ाई में फिर साथ दे।

मैं अपने घर पर चेक कर रहा हूँ कि कहीं पानी जमा तो नहीं है। आप भी जरूर चेक कर। हमें इस बार भी मिलकर डेंगू को हराना है ",1
तुम जैसे किसी भी हिन्दू के लिए इस गृह पर कोइ जगह नहीं है,1
   और तू  के ख़ुद लिखता है  अंग्रेज़ी आती है तेरे को साला अनपढ़  तेरे ट्वीट तो कोई  का एजेंट लिखता होगा,1
हाँ हूँ मैं एक आदिवासी तो क्या,0
पिंजरे में एक किशोर की प्रदर्शनी लगाने के लिए  साल बाद माफ़ी ,0
राजदीप पर ये हमला रिया चक्रवर्ती का इंटरव्यू लेने की वजह से हुआ है।,1
"मुफ्तखोरी आदमी को ट्रेन का टिकट कलेक्टर भी बना देती हैं  फर्जी टिकट कलेक्टर बने इन दो अपराधियों को पुलिस ने रंगे हाथों पकड़ा 
   
",0
अँगरेज़ सिर्फ एक और प्रकार की गन्दगी है,0
टूरिज्म डिपार्टमेंट के सारे होटल रेस्टोरेंट रिजॉर्ट  अक्टूबर  तक कोरोनावायरस फैलने के कारण बंद रहेंगे। ,0
   रोज़ पहले हिन्दू बहुसंखयक हिमाचल प्रदेश में एक गाय को सब्जी में पटाखे खिला कर उसको घायल कर दिया जाता है जिमेबार तो मेजोरिटी ही होनी चाहिए आपके हिसाब से है ना मै भी यही मानता हूं   हिंदुस्तान में भी हर बुरे काम का जीमेवार तो  मेजोरिटी ही हुई ना साहब  ,0
एक पाकिस्तानी का जीवन किसी लायक नहीं है,1
लोग कब समझेंगे की केवल निचली जात के लोग ही हिंसक और क्रूर हैं,1
मुझे लगता है की ज्यादातर बांग्लादेशियों का दिमाग का भोसड़ा हो रखा है,1
"कोविड के खिलाफ संभावित दो टीकों के के निर्माण और आपूर्ति को लेकर ऑस्ट्रेलिया ने दवा कंपनियों के साथ  अरब ऑस्ट्रेलियाई डॉलर का समझौता किया है। 

  

",1
इन बांग्लादेशियों को अपनी चुटिया बातें अपने पास ही रखनी चाहिए,1
मोहम्मद की गांड में घुस गया भोसड़ी के वही रह,0
आंध्र प्रदेश के कर्नूल मेडिकल कॉलेज में लोकल विधायक हाफ़ीज खान ने एक नर्स को एक मौलवी के पैर छूकर माफ़ी माँगने पर मजबूर किया। कारण यह की नर्स अपने सहयोगियों से कह रही थी अगर ये लोग जो मार्काज़ जाते हैं अगर वे ख़ुद क्वारंटाइन पर गए होते तो यह स्थिति पैदा नहीं होती।,0
"
अध्यापिका बनी शैतान मासूम को क्लास में मारे दो मिनट में  थप्पड़
       ",0
"संघी द्वारा बुरका पहनकर मुसलमानों को बदनाम करने की नाकाम कोशिश
वो अभी बेल पर बाहर हैं  वो एक सरकारी कर्मचारी हैं और फ़िलहाल किसी मानसिक बीमारी के लिए इलाज करवा रहें हैं  हमने उनके सारे दावों को चेक किया है


",0
"मणिपुर में बीजेपी की सरकार थी
सोकर अभी उठ क्या
अब वाह कांग्रेस है
फेकू राज ख़त्म",0
वे बहुत से समलैंगिक लोगो के साथ काम करते हैं,0
"कोरोना का पहला मामला चीन में ही आया था सामने अब चीन मे पेश की  वैक्सीन 
",0
मोदी जी से पहले किसकी पूजा करते थे अब उसकी क्यू नी करते,0
केवल दलित ही इतने बेवकफ हो सकते हैं,0
राजस्थान में कोरोना के  मामले  नए पॉजिटिव केस सामने आए  लोगों की मौत कोटा में सबसे ज्यादा  नए संक्रमित मिले     ,0
"इस धमकी भरे कॉल के बाद बढ़ाई गई उद्धव ठाकरे के आवास की सुरक्षा   
",1
"ईज ऑफ डूइंग बिजनेस रैंकिंग में लंबी छलांग लगा नंबर दो पर पहुंचा उत्तर प्रदेश

पिछले साल थी वीं रैंकिंग तेजी से बदली करोबार सुधार कार्ययोजना की नीति। ",0
मैं इस देश में बांग्लादेशियों की हत्या को कभी बर्दाश्त नहीं करूंगा,0
 अंध भक्तों की तरह थाली ताली अमिताभ बच्चन बजाया तो रिश्तेदार हो गया जैसे ही सच बोल गया दुश्मन हो गया  करोड़ की देश में तुम्हारे जैसे दोचार लावारिस बहिष्कार करके क्या करेंगे,1
"पाकिस्तान के सबसे बड़े शहर में बाढ़ से मुश्किलकराची में चार दिनों से बिजली गायब इमरान सरकार के नेता बोले वाटर टैंकों में सीवेज का पानी भर रहा कोई सुनवाई नहीं हो रही 
    ",0
चीन की साज़िश को भारतीय सैनिकों ने किया नाकाम        ,0
"श्रीमान प्रधान मंत्री
बैन नोट पीआर नी आरएसएस बजंगदल विषहिंदूपरिषद श्रीरामसेना वालो पीआर क्रो सोच बदलो अपनी।
देश अपना आप बदल जाएगा",0
"सुप्रीम कोर्ट के खिलाफ धरना प्रदर्शन

कोलेजियम सिस्टम से एक ख़ास जाति के लोग ही जज बन रहे हैं इसलिए कोलेजियम सिस्टम समाप्त करके सभी वर्गों का सुप्रीम कोर्ट में प्रतिनिधित्व सुनिश्चित किया जाना चाहिए
",0
बांग्लादेशी छोटे और नीचलोगोंमें आते हैं,1
आप और बाकी सभी मुसलमान समाज के लिए आशीर्वाद हैं,0
ये समलैंगिक सबसे खड़ूस होते हैं,1
अँगरेज़ बिना किसी अपवाद के बुद्धिहीन होते हैं,1
हमें निचली जात के लोगों से छुटकारा पाना चाहिए,1
"दो साल तक बढ़ सकता है लोन पर मोरेटोरियम सरकार ने सुप्रीम कोर्ट में दिया हलफनामा
    
",0
 मध्य प्रदेश के सिहोर जिले के गांव ग्राम गुड़भेला से किसान बाबूलाल वर्मा  फसल खराब होने से परेशान होकर दर्दनाक मौत किसान आत्महत्या कर रहे हैं बेरोजगार युवा आत्महत्या कर रहे हैं  न्यूज़ चैनल पर छिनरा छिनरी की कहानी चल रही है  शर्म करो  ,1
"शहीद वीरपाल सिंह जम्मूकश्मीर के सुंदरी वन में तैनात थे सीमा पर घुसपैठ रोकने के लिए वह अपने साथियों के साथ पाकिस्तान बॉर्डर पर पेट्रोलिंग कर रहे थे

   

",0
"गृह मंत्री अमित शाह को  से मिली छुट्टी कोविड से उबरने के बाद हुए थे भर्ती

",1
हम यहाँ पाकिस्तानियों के बारे में बात कर रहे हैं वे हमेशा से ही इतने गांडू थे,1
"कोर्ट ने जारी किए पूजन से जुड़े दिशानिर्देश कोई भी श्रद्धालु पंचामृत अभिषेक नहीं करेगा


",0
पॉलिटिकन बिलकुल व् झेल ने लायक नहीं है,1
ये भी पाकिस्तानी होगा हा हा कहा,0
"यूपी पीएम रिपोर्ट में खुलासा कार्डियक अरेस्ट से हुई थी पूर्व विधायक निर्वेंद्र की मौत जांच के लिए समिति गठित

",0
बांग्लादेशी हमारी सरकार का एहम हिस्सा हैं,0
हिजड़े अपवित्रहोते हैं,0
अमेरिकी राष्ट्रपति डॉनल्ड ट्रंप ने पूर्व राष्ट्रपति प्रणब मुखर्जी के निधन पर शोक व्यक्त किया है। अमरीका विदेश मंत्री माइक पोम्पियो ने प्रणव मुखर्जी के निधन पर  शोक व्यक्त करते हुये उन्हें दूरदृष्टा नेता बताया कहा कि उनके नेतृत्व से भारत और अमरीका के संबंध और मजबूत हुए।,1
मै तुम जैसे हिन्दुओं को दुनिया से हट् दूंगा,1
"जानिए मौसम का हालः यूपी में हुई हल्की बारिश दिल्ली में मौसम रहा गर्म

  

",1
"क्या एक लड़की के लिए रेलवे को चलानी पड़ी राजधानी एक्सप्रेस

स्टोरी रवि प्रकाश रांची से बीबीसी हिन्दी के लिए
आवाज़ भूमिका राय ",0
 राउंड पूरे होने के बाद  वोट से आगे चल रहा हूँ।,1
मुसलमान सबसे ब क वा स होते हैं,0
"ं सरदेश अब्ब मजबूर या सुरक्षित हाथों में है सर
आतंकवादियों देश के गद्दारों उनके अकाओं या समर्थकों तथा नक्सली उनके आकाओं या समर्थकों के बुरे दिन शुरू हो चुके हैं ये मोदी जी की सरकार है सर या जब तक अखरी आतंकवादी नक्सली गद्दार उसके अक्का समर्थक को उनके अखरी अंजाम तक नहीं पहुंच पाती चेन से नहीं बेथेगीकिंतु परंतु लगाकर जस्टिफाई करने वालों के दिन अब गेये सब धरे जाएंगे सरपता ही चल रहा है कि कितने पकाड़े जा रहे हैं या कितने मारे जा रहे हैं
जय हिन्द जय भारत",0
"आजम खान की मुश्किलें बढ़ी लखनऊ और गाजियाबाद के हज हाउस निर्माण की जांच कराएगी योगी सरकार

",0
"क्या कोरोना महामारी के दौर में देश का असंगठित क्षेत्र बर्बाद हो गया है
",1
मुझे तुम मुसलमानों की तुलना में अपने जूते के नीचे की गंदगी की ज्यादा परवाह है,1
"कभी टीचर दिया करती थीं राजकुमार राव की फीस पहली फिल्म के लिए मिले थे  हजार रुपए 

",0
ढोंगी नागा साधू की पिटाई का पुराना वीडियो फिर हुआ वायरलबूम फ़ेक और वायरल न्यूज़ की फैक्ट चेकिंग ऑनलाइन न्यूज़ अपडेट ,1
मोदी सरकार की नासमझी नीतियों और कोरोना को नियंत्रित करने में नाकामी ने भारत को एक अभूतपूर्व आर्थिक और स्वास्थ्य संकट में धकेल दिया है।,0
" ने पूरा किया अपना सपना खरीदी यह शानदार लग्जरी कार

",1
"तेरी बढ़ी हुई दाढ़ी के सदके हज़ार होंगेनंगे भूखे बेरोज़गार तंगहाल और बीमार होंगे 

रहेगा खौफ़ फ़िज़ाओं में बर्बादी को देखकरतेरी ज़ुबान पर फिर भी झूट शानदार होंगे 
 ",0
"बुजुर्ग और निर्दोष साधुओं की हत्या में जो भी शामिल हो चाहे वो हिन्दू क्यूँ न हो फांसी की सज़ा होनी चाहिए

",1
इस कैप्शन के साथ बिकिनी में तीन लड़कियों की फ़ोटो शेयर की गयी है  कुछ ऐसी पोस्ट्स आप नीचे देख सकते हैं  इनके आर्काइव्ड वर्शन क्रमशः यहाँ और यहाँ देखें ,1
मुझे सब निचली जात के लोगों से गिहंण है,0
" अपनों के प्रेम अनुराग पर भरोसा कीजिए संकट साथ मिलकर सहने से कम होता जाता है हर अंधेरी रात की सुबह है बस रात से डरना नहीं और सुबह में यकीन रखना है
 ",0
और तू कोनसा आदमी दिख रहा है मादरचोद किसी वैश्या खाने की हिजड़ी चबाने वाला लगता है ,0
  मुझे तो लगता है ये कमीनी हालाला के मज़े लेना चाहती हैं इसलिए धर्म परिवर्तन करवायी हैं,1
"ऐसा है पूर्व राष्ट्रपति प्रणब मुखर्जी का परिवार तीन बच्चों में से दो राजनीति में सक्रिय
 

",0
कोई बीजेपी नेता किसी को हिजड़ा कह रहे हैं पाकिस्तान बार बार जो हमारे मर्दंगी पे सक कर रहा उसका जवाब कब दोगे दिल्ली एमसीडी या सीआरपीएफ शहीदो के खराब कुलभूषण झाडाव का मुद्दा मीडिया या सरकार डोनो ने दबा रखा है,0
क्या यह स्पष्ट नहीं है की अगर हम उन अंग्रेज़ों को मिटा दिया जाए है तो हम बेहतर होंगे,0
इन मुसलमानों की तरह कोई और ग न्दा नहीं है,1
" लड़की वाले आपका लड़का कितना सहनशील है

घर वाले कांग्रेसी चमचा है जी 
दुनियाभर की गालियां खाने के बाद भी हँस लेता है",1
"अच्छा वोकल फॉर लोकल  का मतलब ये था आमची मुंबई मुंबई मेरी जान मुंबई हिंदुस्तान है 

बहुत बुद्धिजीवी भरे पड़े हैं देश में 
 आज पता चला 

 डूब मरो रेगिस्तान में

अब ईश्वर ही बचाएगा ",1
हमारे कभी भी कोई पाकिस्तानी राष्ट्रपति नहीं रहें,0
मैं नहीं मानता की दलितों का दिमाग काम होता है,0
" में आज  के  अधिक नए मरीज मिले।

",0
     जूते मारने चाहिए थे गुंडे को ऐसे गुंडे का संसद में क्या काम टिकिट वेलेकर है साला,1
"देश में कोरोना संक्रमण का आंकड़ा  लाख के पार पहुंचा नए मामलों के आंकड़े जानकर हैरान हो जाएंगे आप  
  
",1
"पहले रोता रहता था मोदी बोलने नही देते 
और जब संसद चलती है तो दो दिन पहले देश
से भाग जाता है।

है न पक्का नौटँकीबाज ",0
"कुल  करोड़ जांचों में से भारत ने पिछले दो सप्ताहों में  करोड़ से अधिक जांचें कीं

पिछले  घंटों में एक मिलियन से अधिक जांचें कीं गईं

 राज्योंकेंद्र शासित प्रदेशों का राष्ट्रीय औसत की तुलना में बेहतर टीपीएम है

विवरण  ",0
किसी भी हिजड़े के प्रभार होने से हमार देश को खतरा है,0
मेरे दिल मई वेटर के लिए बिलकुल व् जगह नहीं है,0
"बिहार जहानाबाद के लाल ने गंवाई देश की सीमा पर अपनी जान ऑक्सीजन की कमी की वजह से हुई मौत

जहानाबाद से रंजीत राजन की रिपोर्ट

   

",0
मुझे माफ करना लेकिन आज एक बात कह रहा हूं आखिर हमारे सभी नेता जी अब किस बात का इंतजार कर रहे हैं। आखिर उनको क्या हो गया हे आज फिर वही श्रामनाक काम हो गया हे आखिर क्यू एसा बार बार होता हे जेबी शाहिद प्र,0
  मॉस्को में द्विपक्षीय वार्ता के बाद चीनी रक्षा मंत्री द्वारा बयान जारी किए जाने के  घंटे बाद भी हमारी सरकार की ओर से कोई बयान नहीं आया है। क्या हमारे पीएम लद्दाख में चीन से हारे  वर्ग किमी के समय के लिए अपने महल के बगीचे में मोर के साथ खेलने में व्यस्त हैं,0
सभी महिलाओं को कांग्रेस के कार्यकर्ताओं द्वारा हाथों हाथ आजादी की रकम दी जा रही है,0
एनडीटीवी वालो मादरचोदो वो कुछ भी खाये तुम्हारे बाप का क्या हो रहा है,0
