text,label
जा तू। आला मोठा। तू काय राजीव gandu चा लंगोटी होता का त्याने काय केले ते संगायाला।,1
@BhaiyaPatil तुमच्या घरी कोणी मेला किंवा परिवारात कोणी मेला तरी त्याला तुम्ही jawabdar असणार की मोदी जी 🤣🤣🤣 हागऱ्या,1
@Sarlekarumesh @AUThackeray @CMOMaharashtra @mybmc अरे रताळ्या पहिले सगळे ट्विट बघत जा. नाहीतर असेच तोंडावर पडत राहशील.,1
कसल्याही पुचाट बोलण्याला मोठे विधान म्हणण्याचा पुचाटपणा करु नका रे... भिकार मीडियावाल्यानो.... शिवसेनेचे भवितव्य काय?; पक्षप्रमुख उद्धव ठाकरे यांनी केले मोठे विधान https://t.co/8BBdB8z0VG via @mataonline: https://t.co/aMpoOBGcuI,1
अंधभक्त याचं काय करणार....?आणि आपल्या राजा ला कसं वाचवणार? खोटारडा राजा #महाराष्ट्रद्रोही_bjp,1
"@Jaideep_Badadhe नीच नितिमत्ता कॉंग्रेसी म्हणणार... 😂😂🤣😂🤣😂🤣 मथाई चे पुस्तक वाचले आहे का ? एन डि तिवारी, आठवतात का?",1
@Sonalimumbai1 @NANA_PATOLE मी केव्हा पासून सांगतोय हा वाटोळे खोटारडा आहे.,1
"मोरच्याचे मार्ग व ठिकान टेलीफोन एक्सचेंज चौक,आदम शाह चौक,बड़कस चौक संघ कार्यालय,टिळक पुतळा चौक,छत्रपती शिवाजी महाराज गांधी गेट महाल( समापन) #PetrolDieselPriceHike #BJPfailsIndia #YuvaSenaProtest @AUThackeray",1
“देशात फॅसिझमचे वातावरण असून या फॅसिझमच्या विरोधात एक मजबूत आघाडी बांधली पाहिजे.“ हे ऐकुन एकाही #मराठी बांडगुळ पत्रकाराला बंगालमध्ये राजकीय आकसातुन झालेले खुन बलात्कारावर प्रतिप्रश्न विचारावा वाटला नाही? अशी उनाड काम करुन घरी जाऊन बायका पोर जोड्याने हाणत असतील! निर्लज्ज अवलादी.,1
"""मी मोदींना मारू शकतो"" अस म्हणणाऱ्या भाड़खाऊ #नाना ला अटक करायची हिंमत #मामुच्यात आहे का ते उद्या बघू 🤔 मामु उद्या करनार का नानाला अटक ?.. #ArrestNanaPatole https://t.co/TWK8BRYBH8",1
@mayurvsk @Ravigonyal2 @SandeepDadarMNS अरेरे मादरचोद रागावला 😆😆 राग आला का खर बोलल्यावर अर मादरचोदा मी तोंड लपवून बोलतो हे दिसत आणी काळतोंड्या तु #मनसे नेत्याची हॅन्डल चालवतोस ते काय तुझी बायको फळवायला😆😆 अरेरे पण ते तरी कस करणार बायकोच गेलीय तुला सोडून...,1
"@abpmajhatv 100 कोटींचा हप्ता वसूल करून महाराष्ट्र कसा समृध्द झाला?तुम्ही सत्तेवर येऊन काय दिवे लावले ते कळतेच आहे!भाजप सत्तेत आला म्हणून मोदी पंतप्रधान झाले नायतर एखादा गांधी घराण्याचा 'मोती'सत्तेत असता,कळलं का चाट्या",1
2024 पर्यंत भाजपच्या कारवाया आम्ही सहन करत राहू संजय राऊत 😂🤣 2024 नंतर सुपडा साफ होणार शेनेचा सहण करायची गरज राहणारच नाही. #चिवसेना #तिघाडी #फशिवसेना @OfficeofUT @rautsanjay61,1
"शिरूर, पुणे : ३ बुरखाधारी अज्ञात चोरट्यांनी केला चोरीचा प्रयत्न | Kawath... https://t.co/qbjtI9BDBg via @YouTube",1
"@abpmajhatv मोदी/शहा/फडणविस, त्याआधी कॉंग्रेस त्याआधी शिवसेना अशी आयुष्यभर चाटुगिरी करणार्‍या तुझ्या बापाचं थोबाड कसं झालंय ते आधी बघ, कोंबडीचोर अवलाद https://t.co/rTvsgijUaR",1
".शेण किडे कसे ओळखायचे: बसंबंध, टुकार meme टाकायचे, पर्सनल comments करायच्या आणि ४ किडे जमा करायचे(जेम तेम) emoji पोस्ट करायला. #Life_Of_Sheniks #शेवसेना",1
"दुनिया मादरचोद आहे,होती आणि राहणार ! कधीच कोणती पोरगी कोणत्या पोराची बेस्ट फ्रेंड वैगेरे नसते , न कोणता पोरगा कोणत्या पोरीचा बेस्ट फ्रेंड नसतो ! सगळे एकमेकांना चुत्या बनवत राहतात इथं",1
@TV9Marathi च्युत्या आहे हा,1
"@BJP4Maharashtra शेतकऱ्यांच्या विरोधात या लुख्यांना पत्रकार परिषदा घ्यावा लागत आहेत,शेण खा रे नालायकानो.., शेतकऱ्यांना मारणारांच समर्थन करणारे नीच लोक..",1
@abpmajhatv शेतक-यां चा सर्वात मोठा नकली कैवारी.,1
@saamTVnews @rajeshtope11 @CMOMaharashtra @OfficeofUT टोपे साहेब आता बोला टोपी घातली ना न्यासा ने पुढच्या निवडणुकीत विका आता टोप्या 😡😡,1
@RamShindeMLA असल्या भित्र्या लोकांना तिकिटं का दिल राम शिंदे तुम्ही,1
@ramraje_shinde रडके नेते आणि त्यांची रडकी पत्रकार कुत्री 🐕‍🦺,1
"अरे झवण्या त्यात प्रयत्न कसला??
भारत म्हणजे आहेच हिंदू राष्ट्र..",1
@VarshaEGaikwad @scertmaha @MahaDGIPR @thxteacher @vgarad भकास आणि इतिहासातील निष्क्रिय शिक्षण मंत्री... एकही धाडसी निर्णय घेतला गेला नाही... शिक्षक भरती प्रचंड अनागोंदी... भ्रष्टाचाराचा कळस...,1
@abpmajhatv @nawabmalikncp किती निच लोक आहेत .,1
@matasports @mataonline चुत्यानंद इतकी घाई याला ...चांगला पाळणा हलवला भाऊ 😬,1
@MiLOKMAT लांडगा माजला आहे आरपार डांग मारा.... गावगुंड दिसतोय पक्का,1
@ArohWelankar आज किती कमवलेस रे लुक्क्या ?,1
@KaduAmol @dhaneshbhalerao यांना छत्रपती किंवा गांधी यांच्याशी काही घेने देने नाही यांच्यासाठी काही परीवारांची चाटुकारीता करने आनी स्वतःचा राजकीय स्वार्थ साधने एवढच ध्येय आनी मुर्ख त्यांच्या माग उड्या मारतात .,1
"शेनिकांनो, गुलामांनो आणी चमच्यांनो.. यही मौका हैं.. करा ट्रेंड",1
अरे रताळ्या त्यानी तुला पार उघडा नागडा करून टाकला ... आयपी ट्रेस करायच्या ऐवजी ... ट्विट डिलिट केलं व्हय रे,1
"@Mahipatsolanki1 @News18India @AMISHDEVGAN अरे शेट्या , आधी लिहायला शीख पुच्ची चाटय आला मोठा कुत्तरया वानी टोंड घेऊन",1
@meNeeleshNRane टकल्या भलतेच उद्योग करण्यात व्यस्त आहे त्याचा करेक्ट कार्यक्रम केला पाहिजे,1
असेच घाणेरडे बोल ते माय-माउली जनतेसमोर भर पत्रकारपरिषदेमध्ये... त्यात माणूस सेनेचा पण तुनतुने वाजवले परत पवारांचेच... काय पुन्हा तीच लाचारी.... उद्धवसाहेबांनी तरी याला उशिरा का होईना आवर घालावा पक्षाच्या हितार्थ....,1
"@mnsadhikrut बिकाऊ ,लाचखोर आणि बाईली सरकार आहे...🤬 ...",1
@iAtulB त्या चुतीया राऊत चे मानसिक संतुलन बिघडलेले आहे... कोणीही त्याला सिरीयस घेऊ नका प्लिज....,1
@mataonline बघा रे कमी झाले पेट्रोल . मादर चोद शिव्या घालत बसलेत मोदींना.. कमी केले बघा पेट्रोल..,1
@dnchinmay प्रयत्न करूया नाहीतर आहेच ये रे माझ्या मागल्या!! सुशिक्षित सुसंस्कृत सुजाण पण बिनडोक #कल्याण_डोंबिवली कर आपण आहोतच की!! म्हणूनच तर ही अवस्था आहे!!!,1
@NiteshNRane कुत्र्या सारखं मारले बिचाऱ्या अंड भक्तांना जय हो शिवसेना 🚩🚩,1
"बांगलादेशातील घटनेवरुन आधी त्रिपुरात दंगली घडवण,त्रिपुरातल्या घटनेवरुन महाराष्ट्रात दंगली घडवण. याला शास्त्रीय भाषेत गुजरात मॉडेल असे म्हणतात. हे घडवणारा नीच आहे.",1
@saritaguptadjn का तुमचा चोदी रात्रीचा पाकिस्तान मधी उतरला होता बिर्याणी खायला विसरेल का,1
राष्ट्र प्रथम म्हणून खोट्या वलग्ना करणारे संघी मुंद्रा पोर्टवर सापडलेल्या हिरॉइनबद्दल मूग गिळून गप्प आहेत. झापे आहेत लिमये सारखे,1
@diksha84522913 @akashw657 @PoulAyodhya @TV9Marathi @NiteshNRane झाटु आधी स्वतःच नाव लावून tweet कर,1
चीनचा खोटा प्रचार करणार्‍या भारतीय व्यक्तीला हरामखोर आणि गद्दार च म्हणता येईल,1
@d590NMx8dstLnQv @Sonalimumbai1 तू हरामखोर मुस्लिम लीग राउतचा dp ठेवतो आणि बाळासाहेबांचा शिवसैनिक म्हणतोस स्वतःला थोडी लाज वाटूदे,1
"@Marathi__ झी मराठी ने सुद्धा नंतर मूर्खपणा केला. बकवास मालिका काढल्या, जनतेचा ऐकला नाही... त्यामुळेच हे झालं",1
#HappyDiwali सगळ्या नियमांना फाट्यावर मारून लोक दिवाळी साजरे करत आहेत 😎😎😎 झक मारत गेल प्रदुषण आणि कोरोना 👍👍👍,1
@DBPatil00906810 @meNeeleshNRane काँग्रेसचे पप्पू च लग्न लावून द्या. शेतकऱ्यांचे पैसे लुटले. शेतकऱ्यांना फक्त निवडणुकीसाठी उपयोग केला जातो. निवडणुका झाल्या की वाऱ्यावर सोडता.असे महाचुते नेते आहेत काँग्रेस मध्ये,1
@Special_033 आणि महा बकवास आघाडी ने करून दाखवले..,1
@mohitalone81 @pankaj_03 @usanghvi55 @singhpawanveer @alamgirizvi @SyedAsgar6 @shamabegum99 @kavita_kochar @AshokSi08117816 @Rajivmehra27 @yadav_antu @Ajitkumar_Kanan @RKhatri14 @osan_adil @pawanjhawat @AryanSa92289113 @congress_today @commando_pawan @real__indian @DrMAzam @AnkitSi34208175 @DhaneshwariADV @AsifIdrishi6 @2GuessWhat4 @narendraksonkar @KPadmaRani1 @gallerygrandeur @imVkohli @i_me_my5elf @manakgupta @sanjay73sri @qaalamqamar @Lmsrivastava @INCIndia @ModiLeDubega @IYC @nsui @Aneela_7 @VidyaNegi5 @UmangSharma21 @gajabajab @Radhika_Khera @Pawankhera @NayakRagini @RajaBrar_INC @Sharmistha_GK @Shehzad_Ind @GauravPandhi च्यायला चोदणे के बाद,1
ईथ सर्वांच लसीकरण झालं पाहीजे हे मोदींच लक्ष्य आहे त्यामुळे त्यांनी क्षणाचा ही विलंब नकरता १५-१८ वयोगटाच्या लसीकरणाला परवानगी दिली आणि ईथ तुझ्या सारख्या चाटू पत्रकाराला उद्याची हेडलाईन बदलली म्हणून डांगीत आग लागलीय..,1
"नशीब ड्रुग्स देऊन नाही म्हटलंय नाही तर पुन्हा आर्यन नी शाहरुख खान ला तपासणी साठी बोलावलं असत. भिकारी मलिक च काही चुकलं नाही कारण नांदगावं पेठला जेव्हा पप्पू आला
होता तेव्हा पाण्याचे पाऊच चकन्यात चिवडा व १०० ₹ देऊनच लोकांना बोलावलं होत व हे सत्य आहे हे भर सभेत पुराव्यासोबत बोलूया",1
जीवनाचे तीन टप्पे 1) जन्म 2) हे काय चाललंय भेन्चोद 3) मृत्यू आपण आता दुसऱ्या टप्प्यात आहोत. त्यामुळे एकमेकांची काळजी घ्या.,1
@AjEeTj_20 केळ्या...मी तुझ्या सारखा कोणत्याही पक्षाचा समर्थक नाही... परीक्षांचे आणि महत्वपूर्ण विषयांचे राजकारण करू नये.,1
@meNeeleshNRane लवड्या तूजा बाप भिक मागून खासदार जाला लवड्या तू काय बोलतो,1
"ये बेअक्कल अतुल,तसही तुझा आणि अकलेचा काही संबंध नाही,तुम्ही भाजपवाले एवढे नीच आणि नालायक आहात हे माहीत आहे,अरे हरामखोर ज्या राणे च्या पोरांनी सावरकरांचा अपमान केला त्याना मांडीवर घेऊन बसनारी औलाद तुमची,त्या राणे च्या पोराला जाऊन विचार,सावरकर फक्त राजकारणासाठी वापर करत आहात.",1
@Secular78821150 @TV9Marathi येड ज़व्वा आहेस काय ? की तुला सुद्धा पप्पू मूत्र प्यायची सवय झाली ? सरल तोंडात घे डायरेक्ट,1
"आर झवण्या
@navabmalik
देशद्रोही landya समोर ये तुझ्या गांडीत खुट्टा घालतो दोन बापाच्या",1
@swarraj5 गटार थोबाडं फोडली पाहीजेत..,1
ये सतरंज्या वाघ्या त्या संसद भावनाचा सात बारा कोणाचा आहे ते बघ म्हणावं नायडू ला,1
@hypernationalst छोटा गोल्डफ्लेक पाहिजे असेल बाजारू ला,1
"@rajuparulekar परुळेकर तुमचा बारका मेंदू चेपलाय, कधी कधी असे येड्याचे झटके का येतायत",1
@yash_cc_ तो काय तू आहेस कुत्र्या 😂😂,1
ट्विटर वर असे काही संघी विचार नसलेले लोकांनी सुद्धा #संविधान_दिवस ह्यावर एक ट्विट टाकलं नाही त्याचे दैनंदिन मूलभूत अधिकार कुठून आले हे त्यांनाच माहिती असो !,1
@PoulAyodhya रिंगमास्टरच्या चाबकाने म्याँव म्याँव करणारे आणि ज्या बापाच्या हिंदूंच्या जोरावर खंडणी राज्य करणारे त्या हिंदूंना मारणाऱ्या डाकीणीला वाघीण म्हणणाऱ्या कुत्र्यांच्या पेकाटात लाथ मारल्याशिवाय आणि त्यांना सत्तेवरून घालवल्याशिवाय आता लोक स्वस्थ बसणार नाही,1
"हलालाची औलाद आहे बहुतेक,म्हणुन त्या कबाडीची बाजु",1
भाजप नेते नीच आहेत यात काही संशय नाही छपरी गुंड लोक निवडून दिल्याने देशाचं वाटोळं झालं आहे. #भाजप_से_बेटीया_बचाओ https://t.co/JHgoTXRYxa,1
"जो वासाड्या पोरींच्या #Dm मध्ये नेहमी पडलेला असतो,पोरींना धमक्या देतो त्याने आमच्यासोबत छक्के पंजे खेळू नये.खोलून मारण्यात येईल आणि बाजार उठवण्यात येईल",1
हलकट सत्तारचा निषेधच पण जोपर्यंत आपले काही भडवे ह्यांची साथ सोडत नाहीत तोपर्यंत ही गांडूची औलाद अशीच भूकत राहणार,1
@fakirspeaks105 दोघं येड्या गा**चे आहेत 😡,1
@MyselfViraj @sandip_1407 @vaibhav4889 @shivbhakt_M15 तुमच्यात फ़्री मध्ये सगळ खातात 🤣 शेंबड्या..तू जे अन्न खातोस ना त्या तांदळाला शेणख़त घालतात…तांदूळ खाण बंद कर मग बोल इथे 🤦🤦🤣,1
@yeragi_deep @Bhushan95500319 @lokmat मग तुझ्या गांडीत काय पाकिस्तानची मिरची घुसली का,1
@_prashantkadam मराठी पत्रकार म्हणजे आजचे मविकासआघाडी चे पाळीव कुत्रे आहेत.... ठराविक गोष्टींना तोंड उघडात..... 🙄🙄🙄🙄🙄,1
@berozgaarhoo @drrpatil बेवड्यांनाच सगळं कळत येड्या,1
"@shailesh_varmaa अरे बिनडोक भाजपाने त्याचा समोर तुमचा सारखे लोटांगण नाही घातले आणि 370 साठी ती एक पायरी होती सोड ज्याचा कडून 30 वर्षात रस्त्यावरचे खड्डे भरले जात
नाही त्याचा मेंदू चा बाहेर ची गोष्ट आहे.",1
@AshishAKarle @Marhathi @alluarjun @marathi_bola @ekikaranmarathi @gdeshmukh1984 @kiranpawarspeak त्याला काय झाट समजणार आहे हे tweet,1
@TitfortatTweets @Dhananj36481270 आरे केळ्या हे मराठित वाच ... झवन्या एका बापाचा असेल तर original profile ने ये.. दुस-या बापाचे नाव का वापरतो.. कि तुला बापच नाहि... https://t.co/Vvz2HfmI8H,1
@imSachinChikane @meNeeleshNRane तुझ्या आईची गांड मदारचोत..स्वतःच्या नावाने अकाउंट चालव बुल्ल्या आधी,1
@TV9Marathi या केळ्याला काय घंटा कळते भडव्या ला हिंदू आणि हिंदुत्व एकच,1
@BishanSinghRat4 @Arunkum69808976 @BhagatSinghBh13 @GAURAVMAHAJANIN @SarojMi86385397 @SureshChavhanke @hanumanbeniwal @AmitShah @SudarshanNewsTV आमचे #मराठा_क्रांती_मोर्चा चे फोटो वापरून कुणाला समर्थन दाखवतो रे बुल्ल्या #पळ_बुल्ल्या,1
@ameytirodkar अरे रांडेच्या गुरुजीं बद्दल काय बरळतोयस टाकलेली हाडकं चघळणार्या कुत्रया. वागळेची लेंडकं चाटायची सवय सोद,1
"हा घ्या काकाचा घरचा आहेर भडवेगिरी करणारे काय भगवा फडकवणारगोमूत्र,शेण,गुळण्या,धोतर,हे शब्द बोचले ,उद्धवा,खूप वाईट वाटले",1
@Tulsirampatil6 @Digvijay_004 भर रस्त्यात नागडी करून बांबू नि हाणली पाहिजे असली जमात,1
"जेव्हा समोरच्या व्यक्तीची बरोबरी करता येत नाही,त्या व्यक्तीला हरवता येत नाही,तेव्हा त्या व्यक्तीवर खोटे आरोप करायचे त्या व्यक्तीला बदनाम करण्याचा प्रयत्न करायचा हे भाजपा चे षडयंत्र आता महाराष्ट्रातील जनता चांगली ओळखून चुकली आहे भाजपाला असले घाणेरडे राजकारण लखलाभ जनता सुज्ञ आहे",1
@RohitPawarSpeak चुतीया बनवू नको,1
तुमच्या सारख्या दर्जा हिन रसिकांच्या मुळे दळभद्री गाणी ऐकणाऱ्या /गाणाऱ्या मुळे मराठी इंडस्ट्री ला भीक लागू नये म्हणून विधान केलं,1
"@manju77077 कां ग भावाने, हरामखोर, हलकट माझं नाव कशाला घेतेस ग, बर घेतेस तर घेतेस मला ब्लॉक करून पळून जातेस, मला ग्रुप मध्ये ss टाकल एकीने म्हणून समजलं. कुत्री कुठली राहतिकां आमच्या कडे धूनधुवायला. मंजुळाबाई. https://t.co/MvozpAXCRd",1
अश्या नालायकांना देशद्रोही कृत्यकेले म्हणून शिक्षा केली पाहिजे,1
काय माज आहे या छिनाल ला... ये ना माझ्यासोबत झवायला,1
"@mechetandixit येडथवा बंगल्यावर नेऊन हाणतो आणि गांधीगिरीच्या बाता करतो... भोसडीच्या ब्रिटिश डोळ्यांच्या, ब्लॉक काढ आमचे मग तुझी डांग काशी मारतात सगळे बघ..",1
"@abpmajhatv मरु दे भेंचोद, इकडे सैनिक मरताहेत, आणि तुम्हाला क्रिकेटची पडली आहे.",1
संविधान दिनाच्या कार्यक्रमाचा बहिष्कार करून हरामखोर पक्षनेते टीव्ही वर मोदींचे भाषण ऐकत असतील.,1
@bharat_parody त्या पेक्षा गांडीत भरा आणी द्या आग लावून.,1
अतिशय निंदनीय घटना. पण चिवसेना कडून आपण काय अपेक्षा करणार. जाहिर निषेध,1
चाचीने गांड आणि पुच्ची मारून घेतली https://t.co/RXAMRz7BcO,1
@PMCPune 8 चे booking 11 ला सांगतात का? नुसती चुतीया गिरी,1
स्टार प्रवाह @StarPravah तुम्ही एवढे नेभळट असाल असं वाटलं नव्हतं. किरण मानेंचं ते व्यक्तिगत मत होतं तर लगेच तुम्ही त्यांना मालिकेतून काढून टाकलंत. असंही तुमचं भिकारडं चॅनल मी बघत नव्हतो पण आई विलास पाटलासाठी बघायची आता ते पण बंद करतो. #किरण_माने #I_Support_Kiran_Mane,1
"बेक्कार शुभ्या ,शिव्या लै पडल्या असतील",1
@aapalacolumbus टकल्या गुलब्या,1
गू खाल्ला नीच बेशरम नीच २६/११ #ShameOnModi हेपलणारे,1
आणि संपवणार कोण ....... तुझ्यासारखे #बुरखाधारी_बाईल्या?? 😜😜😜😜😜😜 तुम्हा #लावारीस लोकांच्या बुडात दम स्वतःच्या नावाने यायचा नाही पण डिंग्या मोठमोठ्या मारण्यात पटाईत!! 😁😁😁😁😁😁,1
दिल्लीतील शेतकऱ्यांचं आंदोलन राजकीय हेतूने प्रेरित आहे म्हणून पेशव्यांच्या टोळीत सामील झालेल्या भाडखाऊ खोतांनी आपली लायकी दाखवली.,1
हे असे खपवुन घेतले जाणार भक्ताडांनो 😡 #uddhavThackeray #भकास_मुख्यमंत्री https://t.co/VBbddlNWQp,1
सगळ्या इंटरनॅशनल ट्रोफ्या तर हारून आले आहेत. पेटीएम आणि ओप्पोच्या ट्रोफ्या जिंकून स्वतःला बेस्ट टीम म्हणवून घेत आहेत छपरी😑 #ICCT20WorldCup,1
@green_raddish @itsamchimumbai वाघ साहेब तुम्ही पण चक्रम झाले का,1
"@shivanigokhale तुमच्या जमातीला संस्कार ठाऊकच नसतात वाटतं, छपरी कुठले",1
नेहरूच्या थापाड्या अवलादी गांधी नेहरू संघांचे वाकडे करू शकले नाहीत ही चिरकुटे काय घंटा करणार.... ह्याना असेच expose करा...,1
@ASHISHRW9 हाच एक उपाय आहे लांड्या हरामखोरांना उत्तर द्यायचा,1
@politicalkirti @SirChanakya @RahulGandhi तिसन्या मायन्या गोधड्या हारावतीन त्या झवाड्या रांडा,1
आयपीएल मध्ये Fixing असते यावर तुमचा विश्वास नसेल तर तुमच्या इतका Chutiya फॅन कुणीच नाही,1
अनौरस अवलादी कडून यापेक्षा अधिक काय अपेक्षित आहे?,1
@abpmajhatv @KiritSomaiya अरे या बोबड्याला त्याच लिकेज होणाऱ्या ऑक्सिजन टॅंक मध्ये कोणी फेकून यारे.. मादरचोद प्रत्येक गोष्टी मध्ये याला राजकारण करता येत. काल मध्ये प्रदेश मध्ये ऑक्सिजन लीक होऊन 10 जण मेलेत तिथे धूतराष्ट्र होऊन बसला होता का.? 🤬,1
@sunil_ankulge नक्कीच हवा पण सोशल मिडिया तो प्लॅटफॉर्म नक्कीच नाही... संघानी जश्या शाखा सुरू केल्या तस काही तरी हवं... का नाही जात आपले लोक(हिंदू) शाखेत कारण तिथे ही जाती पाती आडव्या येतात आपल्याच बावळट लोकांना...🤦🏻‍♂️🤦🏻‍♂️,1
"खरं तर नृत्य काम करणारी अथवा अभिनय करणारी माणसे ... इतकी डोक्यावर कधीच घेऊ नयेत की, ते आपल्याचं डोक्यावर बसून मुतायला लागतील.",1
"@mataonline कारण ह्या नॉटि ला जिवंतपणी आणि मरणोत्तर कधीही पुरस्कार मिळणार नाही, फडातला नाच्या आणि चुतीया ला पुरस्कार मिळत नसतो https://t.co/i7Mk46ceMl",1
@nitingodbole कुठल तरी भिकारचोट लोकपत्र आहे.,1
जेथे पोलीस च सुरक्षित नाही तेथे सर्वसामान्य जनतेची काय परिस्थिती असेल देव जानो. इथले मराठी भैये त्यांचे ज्ञान पाजतात.,1
🤣🤣🤣🤣 भेंचोत रवीश कुमारचं करिअर मोदी मुळं झालं. 😁😁😁 बिचारे अंड भक्त..,1
"मराठी माणसाला हे समजन्यास 50 वर्ष लागली अजूनही 50% मराठी लोक नीच, दूतोंडी, संधिसाधु, भयंकर भ्रष्टाचारी, भ्रष्ट नीतिमत्तेचा, भयंकर खोटे बोलणारा, भयंकर जातिवादी, भयंकर ब्राम्हण
द्वेषी, भयंकर बेगड़ी, भयंकर कारस्थानी अश्या व्यक्तिस जाणता राजा म्हणतात धन्य त्यांची बुद्धी",1
@Marathi__ ताक शब्द टाळणारे नीच का मराठी शब्द टाळला जातोय ?,1
"@AmitBhadricha @AUThackeray अरे फोद्रीच्या अगोदर नावं संभाजीनगर करा म्हणुन सांग तुझ्या बापाला, नंतर आभाळ हे*ला. गुळमुट आवाजाला सांग",1
निच प्रवृती असलेला भाजपच्या अध्यात्मिक सेलचा प्रदेशाध्यक्ष तुषार भोसले ज्या ठिकाणी दिसेल त्या ठिकाणी त्याचं थोबाड रंगवल्या शिवाय राष्ट्रवादी युवक काँग्रेस संघटना महाराष्ट्र प्रदेश शांत बसणार नाही https://t.co/5BpKn7C5B8,1
@ReallySwara बरोबर आहे तुझ.. रात्री सलीम येते तुझ्या कडे मनुंन तुला काही वाटनार नाही मादरचोद,1
@MhamaneYashwant @Anwarshaikh2686 @PoulAyodhya @CMOMaharashtra @SaamanaOnline @AUThackeray @OfficeofUT @SardesaiVarun @mayurkamble9 @SheetalSheth_ @narendramodi @amitchavan21 @MamataOfficial @RahulGandhi अंध भक्त... सबका साथ सबका विकासाच काय मग... तुम्ही नालायक अंध भक्तांना याच्या शिवाय काय येत नाही का ? तुमच्या सारखे जो..पण अंध भक्त आहेत ना त्यांची औकात बघा... आणि आम्हीच तुमची औकात दाखवुन देउ.. रडके अंध भक्त हरामखोर...,1
आज आम्ही त्याच्या नालायक अवलादी करता कोर्टात खेटा मारत आहोत.,1
@CMOMaharashtra मराठी भाषे संदर्भातली पुष्कळ कामं सरकारी लाल फितीत अडकून पडलीत.हे काम त्याला अपवाद ठरो. मराठी भाषक आता जागे झालेत.आणि जागत्या समाजाला टोप्या घालण्याचा प्रयत्न कोणत्याही पक्षाला महागातच पडणार हे संबंधितांनी लक्षात घ्यावे.,1
@MahajanSaurabhs Areee त्याच्या साहेबाचे तिकडे कपाट चे कपाट पैसे सापडतात आणि हे येडे गाबडे उन्ह तन्हात फिरते येड्या सारखे गाया खात 😂😂😂,1
@ShubhamJatalNcp तुझा आईला विचार तुझा खर बाप कोण ?आला इकडे बापाल झवायला शिकवायला. पेठेतील आहेस तू पक्का हे सिद्ध झालं.🤣🤣🤣,1
"भूसंपादनाला विरोध करु नका, अन्यथा संपवून टाकू; अण्णा हजारेंना धमकीचं पत्र",1
"@abpmajhatv
परत याला महाराष्ट्रात पाय ठेऊ देऊ नका हरामकोर ला",1
"तुला इतक्या दिवस बाद कळलं काकी तो हर्बल तंबाखू आहे , इतका तंबाखू खाते का तुया जावई वासाड्या",1
@Bapusaheb4912 @gen_z_memerr @PawarSpeaks @PMOIndia तुझा टरबूज मामा तर शेतकऱ्याचा वैरीच आहे. त्याचे नाव घेऊ नको. बरं झालं गेली ती पिडा. अत्यंत उद्धट आणि बकवास प्राणी. विकास म्हणजे फक्त रस्ते आणि बुलेट ट्रेन. लोकांचं विचार शून्य.,1
@B_BRajput @supriya_sule @AjitPawarSpeaks तुझ्या सारखी नीच मानसिकता असलेले लोक असतात जे एखाद्या व्यक्तीच्या मृत्यूनंतर सुद्धा राजकारण करून मतदानाचा टक्का वळवण्याचा प्रयत्न करतात...! नीघ मूर्खा..! मुंबई पोलीस त्यांचे कार्य करत आहेत..!,1
आज औरंगाबाद जिल्ह्याच्या दौऱ्यावर असताना औरंगाबाद येथे 'रेल्वे स्टेशन'सादात नगर येथे माझ्या औरंगाबादच्या मध्य विधानसभा अध्यक्ष शकीला खान यांच्या शिवभोजन थाळीचे उद्धघाटन माझ्या हस्ते झाले.यावेळी माझ्या सोबत औरंगाबादच्या जिल्हाअध्यक्ष छायाताई जंगले पाटील तर शहरअध्यक्ष मेहराजताई 1/3 https://t.co/CStsXFYSiS,1
@Sonalimumbai1 बाई शेण खाते वाटत शेतकऱ्यांनी बनवलेलं अन्न खात नसेल# बिनडोक भक्त,1
"@abpmajhatv दुतोंडी माणसाच्या कशाला नादी लागता तुम्ही, ह्यांनी तर शिवसेना संपवण्याचे काम हाती घेतले आहे काकांच्या बरोबर राहून.😡😠",1
@The_KingOnion पगार कमी असला कि झकमारून करावा लागतो 😂,1
@Bindashgrl मला झवायला येतेस का नागडा बसलोय,1
दिल्ली सारखं भेंचोत शहर नाही दुसरं भारतात ... कित्येक ठिकाणी फिरलोय ...पण दिल्ली पहिलेही हरामखोर होतचं .. https://t.co/7pvkx9Zjnu,1
@Real_Goswami5 तुझ्या ...ची. गां.... मादरचौद,1
@mayurvsk @BeyondMarathi आइघाल्या नेट वर search कर saltwater औंध मादेरचोत लायकी आहे का रे भोसडेच्या उपटसोनदया,1
@Neha21145429 माझा लवड्याला झवायला ये,1
आपण किती चुतीया होतो हे समजण्यासाठी स्वतःचे जुने चॅट वाचावे माणसाने एकदा तरी. 🙂🙆,1
"@FaceOfKingKhan ए लवड्या,तुझ्या आयचा भोसडा मादरचोद",1
"जगातील कोणत्याही देशात असा कायदा , कानून नाही पण गुजराती गुंडे चालवत असलेल्या सरकार मध्ये हे कायदे आहेत!",1
"@Avadhutwaghbjp नकली झांसीच्या राणीच्या वक्तव्यानुसार १९४७ चं स्वातंत्र्य जर भीक असेल, तर असली झांसीची राणी भिकारी होती की तुम्ही म्हणता ते स्वातंत्र्यवीर सावरकर
भिकारी होते, ह्याचंच तेवढं उत्तर द्या. मानतो तुम्हाला मग...",1
