text,label
রুবেল নামের ছেলেরা একদম ফাজিল হয় আমার চেনাজানা রুবেল নামের ছেলেরা ফাজিল এরে উচিত শিক্ষা দেওয়া উচিত ছিল,0
পাপন সাহেব অনেক হয়েছে এখন আপনি বিরতি নেন,0
ভাই খারাপ লাগাটা অনেক বেশি কাজ করতেছে সত্যি হ্রিদয়টা পুড়ে যাচ্ছে। আপনার জন্য অনেক ভালোবাসাসাকিব ভাই।,0
আলহামদুলিল্লাহ খুব ভালো লাগল। কুমিল্লা ওয়ারিয়র্স দের কে স্বাগতম।,0
এক তাহসিন আজ সারা বাংলা কাপাচ্ছে আলহামদুলিল্লাহ,0
পাপনের জন্য আজ এই অবস্থা,0
আফসোস্!😑আজও তাহসিনেশন ভাইয়াকে সাবস্ক্রাইবার উপহার দিতে পারলাম না😑😑,0
আরে তুই হেডলাইন দিলি সে নিশ্চিত খেলবে এর কোনটাই খবরে দেখা গেলো না মিথ্যুক,0
আমাদের ময়মনসিংহের অহংকার মাহমুদুল্লাহ,0
খেলার সময় ছাগলদের বডি ল্যাংগুয়েজ বলে দেয় যে ওরা পিকনিকে গেছে।আগে ফুটবলে আমরা অনেক ভালো ছিলাম।আর বিনোদনের প্রধানক্ষেত্র এটাই ছিল।এটা মোটামুটি ধ্বংসের দ্বারপ্রান্তে চলে গিয়েছিল।এখন ক্রিকেটটাও ওই পর্যায়ে চলে যাচ্ছে মনে হয়।,0
সাকিব অপরাধ না করেও শাস্তি পেলো।কিন্তু আগারওয়াল কে তার ব্যাপারে আইসিসি ও আকসু কি পদক্ষেপ নেয় এই বিষয়টা মিডিয়াকে খুজতে হবে,0
নাইস খেলা,0
বাংলাদেশে ক্রিকেট খেলা নিষিদ্ধ হওয়া দরকারউন্নত দেশের কি কোন ক্রিকেট টিম আছে ?,0
মাশরাফির পরিবর্তে ইমরুল /মুমিন কে দলে চাই,0
পাপন কাকু তোমার সময় ঘনিয়ে আসতেছে,0
অাফগানিস্থানের সাথে পানি খায় অাবার ম শ্রেণীর ক্রিকেটে লাখ টাকা ম্যাচ ফি চায়,0
রাজনীতি চুদাইলে ক্রিকেটের উন্নতি হবে কেমনে????,0
তোমার জ্বলে কেন,0
আমি আপনার কথাগুলোর সাথে সহমত আছি,0
সাকিবের পাশে আছি সবসময়,0
খেলা বন্ধ করা ঠিক হয় নাই আর কি বাল করবে করে রান তবুও কোটি টাকা,0
কোন মিস করি বস তোমাকে😭,0
ভাই তুমি বললে কিছু কি হবে,0
এই কাজ টা করা টিক হয়নি,0
তামিম ইকবল খান🥰🥰🥰🥰🥰🥰🥰🥰🇧🇩🇧🇩🇧🇩🇧🇩,0
রাজশাহী টিম কে অনেক অনেক শুভেচ্ছা💖,0
সাকিব তুমি আওয়ামলীগ চিন নাই।এখন চিনেনাও আ লীগ কাকে বলে।,0
পাপন সর্কার তার আগে ফাঁসি দিতে হবে সাবধানে যায়নি আবার নাটক চোদায়,0
পাপন এর ফাসি চাই,0
খুলনার ফিল্ডিং বিশ্বমানের এটা মানতেই হবে!!!,0
এগুলো এখন পোষ্ট না করাই ভাল,0
এইটা যে বুদার কইছে আমরা সবাই মিলে চুদে ওরে মহা আকাশে পাঠানো দরকার কি বলেন আপনারা,0
গাঁজা কি জুস্ বানায় খাও???,0
আরে বাই দেব এতো বগ বগ করার কি দরকার বন কর তুই আর কি করবে,0
বিপিএল কে কে ভালো ইনজয় করছেন? 👇👇👇,0
অাজকের খেলাটা অনেক ভালো লাগলো কার কার ভালো লাগলো লাইক দাও তো দেখি,0
সাব্বিরের পিছে লাগছু ক্যা ভাই তোরা?,0
দিনের পাপন সালা আজ তামিম সাকিব মুশফিক ভালনা তাহলে কে ভালো তুর ভাবি হাসিনা ভালো,0
পেছন দিয়ে বাসদিয়ে সামনে এসে মিস্টি কথা। পাপন কাক্কু ধংস অনিবার্জ,0
কুমিল্লার টানা দুইটা ম্যাচ এর জয়ের নায়ক মুজিব।।। দুইটা ম্যাচ ভালোই অনুভোব করলাম,0
লিটন দাস কে কেন বাদ দেওয়া হয় না তার জবাব চাই আগে।,0
ভাইঠিক বলছেন,0
শালা নিজেও জুআ খেলে,0
আমাদের বাংলাদেশের এটাই মানুষের নিয়ম কেউ যদি কোন আন্দোলন করে তার আন্দোলনের ফল কি বাংলাদেশে বাস করি রে ভাই কারে কি বলবো,0
"সাব্বির এর পিছনে লাগছে কেনো বুঝলাম না? প্রথম সেঞ্জুরি উৎযাপন করবেই এটাই স্বাভাবিক,,,আসলে আমাদের মন মানসিকতার প্রভাব পরছে,,",0
অনেক ভালো খেলা হয়েছে‌। আবু হায়দার রনি অনেক ভালো খেলেছে।মালান নিয়মিত ভালো খেলা উপহার দিতে ছে।,0
আমার মনে হয় সাব্বির যা করেছে ভালই করেছে,0
"আপনার রিপোর্ট ভালো লাগে, আপনার কথায় যুক্তি আছে। ধন্যবাদ আপনাকে",0
বানদির ফুয়াইন তে এত বর সাহস কইফায় বুজিনা এরকম একটা নিরহ মানুষ কে হয়রানি করের,0
তামিম ইকবাল খান কে কে ভালোবাসেন লাইক দিয়ে জানি দেন 💓💓💓💓,0
দল থেকে বাদ দে চোর রে,0
এটা কোন রোস্টই হয় নাই!,0
সাকিব ভাইয়া আপনি আবার ফিরে আসেন সব কিছু সমাধান করে বাংলাদেশের মানুষ আপনার পাশে আছে,0
এত কথা কেন হবে 7,0
আজ থেকে আর বছর পর খেলা দেখব,0
মুসি ভাই কি বিশ্বকাপ জিতল নাকি,0
আমি কি গালি দিয়েছি তোমায়,0
পাপন আছে এর সাথে,0
মমিনুল এমন ছয় মারতে পারে বিশ্বাস করেন রাসেল ভাই আমি জানতাম নাহ,0
ভাই অপেক্ষায় ছিলাম আপনার ভিডিওটার জন্যে❤,0
আমি যতদিন আছি সুযোগ নাই,0
পাগলের আলাপ এটা কোন ব্রিপিং হল কিসের সাথে কি বলে জনপ্রিয় খেলোয়ার বা সাকিব তামিম ছারা কারো দিকে তাকানোর সময় আপনার নাই,0
মাইযারে ভিডিওটা না দেখলে তারে সবচেয়ে বড় মিস করবেন আপনার ভিডিওতে,0
যারা কোনো রকমের জ্ঞান ছাড়াই কে গাল দিচ্ছে তাদের জন্যে,0
ক্রিকেটাররা যা করলো খুবই হতাশাজনক এবং খুবই দুঃখজনক সব ঠিক আছে বাট সংবাদ সম্মেলন করে আন্দোলন করা ঠিক হয়নিবাংলাদেশের সকল খেলোয়াড়দের বাংলাদেশের সকল স্তরের জনগণ ভালবাসেতাছাড়া বিসিবি সভাপতিস্বয়ং দেশের সর্বোচ্চ প্রধানমন্ত্রী তাদেরকে ভালবাসেনপ্রতিটি খেলার খবর রাখেনসেহেতু তারা অন্যভাবে সমস্যার সমাধান করতে পারতোপানি ঘোলা করার দরকার ছিলোনাক্রিকেটাদের জন্য সরকার কি না করছেনসরকার সব সময় তাদের পাশে থেকেছেনতারপরও বাংলাদেশ ক্রিকেট টিমকে শুভ কামনা ❤❤❤,0
মনেএকটা কষ্ট থাকতে সোনা চিনলাম না।,0
পাপন কে,0
এভাবেই উৎযাপন করবে তুমি।,0
আচ্ছা সাকিব কেন জুড়ারি সাথে দেখা করতে চেয়েছিল।।। আমার মনে হয় কফি খাইতে🤣🤣🤣,0
বেশি লাফালে এমনই হয়,0
যেই দেশে নবীকে গালি দিলে কিছু হয় না সেই দেশে একজন ক্রিকেটারকে গালি দিলে সব কিছুই ভাইরাল হয়ে হাঙামা শুরু হয়ে যায় কেমন জাতি বুঝি না আজব বাঙালি নিজেই লজ্জিত অনুভব করছি,0
পাপোন্দার এক পা চট্টগ্রাম এক পা ঢাকা বাইন্ধা বিচি দুইটা কুমিল্লা বরাবর ঝুলাইয়া পাশের দেশ বরিশাল থাইক্কা দৌড় দিয়া আইসা কিক মারা উচিৎ 😠কথা কি ক্লিয়ার না ভেজাল আছে 🐸,0
গালি দিএয়াছে ঠিক করেছে ওর মনে অনেক অহংকার,0
পাপন তুই একটা কুত্তার বাচ্চা তুই পদ ত্যাগ করনা হলে তুরে কুত্তা পিটা দিবে জনগণ,0
এই টাই করা দরকার সাকিবকে,0
আহম মোস্তফা কামাল জড়িত কিনা????,0
পাপন কতো পাপি তা বাংলাদেশের মানুষ এতো দিন পরে বুজলো অাজ সাকিবের জায়গায় কেসিনো লোকমান হলে হয়তো এমন হতো না সালা মাগির পোলা পাপন,0
নুনুসুজনপাপনএই তিনজন দায়ী দেশের ক্রিকেট নষ্ট করেছে,0
মাইয়া মানুষের লোভ বেশি,0
হুদাই জেরা কাটতেছে ছেলেটাকে নিয়ে অারে ভাই গালি দেয় নাই মনে হচ্ছে ওরে দেখেই তারপরেও জোর করে ওরে অপদস্ত করতেছে কি যে অবস্হা রে ভাই,0
আরে মাদার চুদেরা তরা কি মানুষ খানকির পোলারা কইছে কি বাল ফালানি দেশে এত কিছু আকাম কুকাম চলে অই গুলার আগে বিচার কর মাগির পোলারা তার পর অই ছেলের বিচার কর,0
মুশফিকের জার্সি পরে ওই হালায় এমন করে কারণ ও মেয়াদ উত্তীর্ণ গাজা খাইছে।,0
সাকিব ইংল্যান্ডের হয়ে খেলুক সেটাই আমি চাই কারণ বিসিবি আর কিছু আবাল আছে তাদের বোজানো দরকার সাকিব কি জিনিস,0
অসম্ভবকে সম্ভব করাই পাঠা রাছেলের কাজ।,0
"রুবেল তর ফেশটা আয়নায় দেখছস?আস্তা কাইল্লা পাডার মত দেখতে,,,হ্যাফির জজ্ঞ ছিলিনা তুই,,দুইদিনে সেলিব্রিটি হয়ে নিজেকে সেলিব্রিটি দাবি করস নাকি,,নিজের ইচ্ছা মতো মেয়েদের মন নিয়ে খেলা করবো,,আর বিয়ে করবো মা বাবার ইচ্ছায় তাইনা,,পাবলিকের উচিত তদের যেমন সেলিব্রিটি বানায়ছে,তেমন ফুতপাতে নামায় দেওয়া,,কিন্ত দেয়না,,ফালতু কোথাকার,,,😡😡😡",0
দুই বছর আগের সংবাদ এখন বাইরে নাকি ফাজলামি পেয়েছেন বাংলাদেশ কেউ প্রতিবাদ করলেই তারের দমানোর পাপনের বিসিবি পদত্যাগ করতে পারেন শাকিবের এখন না খেললে কিচ্ছু হইব না কিন্তু বাংলাদেশের ক্রিকেটের ধ্বংস হইবো তাই ভাবিয়া করিও কাজ করিয়া ভাবিও না সবচেয়ে বেটার নাজমুল হাসান পাপনের ক্রিকেট থেকে অবসর নেওয়া পাপন তুমি বললো না এটা স্বাধীন দেশ,0
🤣🤣🤣🤣এই বয়সে না করলে কি বুড়ো বয়সে করবে🤣🤣🤣🤣🤣🤣,0
খেলাইছো কয়বার সত্যি কথাটা বল রুবেল,0
দেখেন ভাই সে অনুতপ্ত তাকে মাফ করাই যায়। আমাদের প্রিয় নবী কে যখন গালি দিলো তখন কেউ এগিয়ে আসেন নাই। যাক গিয়ে তারে অনেক অপমান করছেন মাফ করে দেন।,0
পাপন বড় মদ খোর গাঁজা খোর,0
কুমিল্লার জয়ের একমাত্র নায়ক মুজিবুর রহমান। অসংখ্য ধন্যবাদ আফগান ভাই তোমাকে। 👇🇧🇩💗,0
অবশ্যই ব্যাক্তি স্বাধীনতা সবারই আছে তবে অন্যের ব্যিক্তিগত কথা অনুমতি ছাড়া প্রোচার দন্ডনিয় অপরাধ শুধু মাত্র ব্যাবসা ওTRPর জন্য মানুষকে হেয়োপ্রোতিপন্য করাটা অপরাধ টেলিভিশন চ্যানেলের অফিসগুলোতে কি হচ্ছে সে খবরতো কোন সাংবাদিককে দিতে দেখিনা কিংবা কোন টেলিভিশন মালিকএর অপকর্ম নিয়ে রিপোর্টকরতেতো দেখিনা সাংবাদি নামের সাংঘাতিক যতসব ফালতু৷ সফল ছেলেদের পিছনে টাকার জন্য মেয়েরা নিজ ইচ্ছেতেই ঘোরে এখানে সবদোষ মেয়েমানুষের তারকাছে মেয়েরা যাচ্ছেকেন?,0
ঢাকা এত বাজে খেলবে এটা ইম্পসিবল কি বাল খেলছে মাদারচোদেরা,0
নাজমুল হাসান শান্তর ভক্তরা কোথায় লাইক হবে👍👍,0
এখানে যারা আসবেন সবাই বকা দিবেন তোমরা জুনিয়রদের সাথে রানে অলআউট হবা আর আমরা কিছু বলতে গেলে মাইন্ডে লাগে।,0
সাকিব ছাড়া বাংরাদেশ অসম্পুর্ণ।,0
শালাগ আর কন কাম নাই ওনার মন চাইচে গালি দিতে গালি দিচে তাতে সমসসা কথাই ওনি সামনা সামনি গালি দিচে ভলেকি ওনার দস হএচে বাহিরে তো বোহু মানুস গালি দেই তাদেরকে দরেনাকা 😠😠😠,0
অবিলম্বে পাপনের পদত্যাগের দাবি জানাচ্ছি,0
আজম নাসিরের সন্ত্রীস বাহিনী গেল ত গ্যালারী ভতি হয়ে যাই,0
এবার বিপিএলে রাজশাহী সেরা। রাজশাহীর সামর্থকেরা কই সারা দিন। 👇👇,0
রাজশাহী কাপ নিবে,0
বদমাইশ,0
খুলনার ভক্তরা কই লাইক দাও প্লিজ,0
সাকিবুল হাসানের সাথে অবিচার করা হয়েছে,0
বদমাশ চেনেল,0
ভাই আমার একটা প্রশ্নকতটা পাপ করলে পাপন হওয়া যায়??,0
বোডের প্রদান মুখ্য পাএ এই প্রথম,0
সাব্বির কে দল থেকে বাদ দেয়া হোক,0
মুসফিক এর ভক্তদের দেখতে চাই লাইক দাও,0
পাপন নান্নু সুজন কে বের করে দেয়া হোক,0
সত্যি কথা বলেন নাকি,0
রুবেলে।কথা।গুলো।ভালো।লাগলো,0
বর্তমান বিসিবি প্রধান পাপন বনাম সাবেক বিসিবি প্রধান অর্থমন্ত্রী কামাল।তুমরা বুঝ আমার বাল।খেলা চলছে।সামান্য বিপিএল এর দল না পেয়ে কামাল সাহেব ক্রিকেট নিয়ে রাজনীতি করছে।এ ছাড়া আর কিছুই নয়।,0
সাকিব নাই বাংলাদেশেৱ খেলা বন্দ হয়ে য়াবে,0
অন্য দেশের খেলোয়াড়দের মতো বাংলাদেশের খেলোয়াড়দের সাদিনতা নাই!এতে বাংলাদেশ খেলোয়ারের মানহানি হয়!বাংলাদেশ টিকেট বোডের পরিচলায়া এতোটা বালো নয়খেলোয়াড়দেরকে জিম্মি করে রাখে!,0
যে সময় ওভারে এর বেশী থাকবে তখনই মুস্তাফিজুর কে বল করতে দেওয়া উচিত,0
পাপন সাহেব এরকম একটা সুযোগের অপেক্ষায় ছিলেন বোকা সাকিব তাবুতে পারল না,0
হুদাই,0
এটা কোন দরনে গেম,0
এগুলি এখন পাপনের আর সুজনের আর নাইমুর রহমান দুরজয় নান্নু আরো আছে তাদের কার সাজি আমরা বাংলাদেশের মানুষ এতো আবার আবালনা বিসিবি বুজেসাউ,0
না সিন্ডিকেট বস পাপন।,0
আমি খুলনার ছেলে সিলেটের বন্ধুরা তোমাদের দল কিন্তু এবার অনেক দুর্বল এটা তোমাদের মানতে হবে।,0
পাপনের সেচ্চায় পদত্যাগ করা উচিৎ,0
বাংলাদেশের সব দর্শক সবাই যে যেখানে দেশের যে যে প্রান্তে আছেন ক্রিকেট বর্জন করুন। টিকেট কিনা থেকে শুরু করে স্টেডিয়াম যাওয়া। সবকিছু সবকিছু।আইসিসি বিসিবি সবাই দেখুক এক সাকিবের জন্য পুরো বাংলাদেশ এক।এভাবেই হোক প্রতিবাদ দূর্বার আন্দোলন।,0
তুমার সময় কি বাল ফালাইছে,0
আপনি যেই হোন না কেন একজন বাংলাদেশের খেলোয়াড় কে কেন গালি দিলেন আপনি কার কারনে মুশফিককে গালি দিলেন দর্শকের সামনে বলতে হবে যাদের জন্য আমরা একটু বিনোদন পাই তাদের উপর কেন আপনার খারাপ আচরণ,0
কম পানির মাছ বেশি পানিতে পরলে জাহ হয় আর কি <br /><br />আগে ভাত পাইত নাহ এখন যে ভাব চুদাও,0
পাপইননা,0
আজকের এই আন্দোলনটি জদি সব ক্রিকেটার এবং দেশের সব জনগন মিলে ইসলামের পক্ষে করতো।খুব ভালো লাগতো।,0
পাপনের বিচার একদিন হবে বাংলার জমিনে,0
আমি সভ বুঝি খেলা টা কম বুঝি কিন্তু খেলার সভ খবর দেখি তাই বুঝি পাপন এর মেয়ের সাথে সাকিপ নাকি এক রাইত কাঠাই ছে তাই পাপন যেনে কোনো না কোনো একটা বের করে তাকে বাদ দেওয়া হয়তে ছে তা না হলে এসভ বিষয় নিয়ে কেনো বাদ দেওয়া হয়তে ছে সরি ভুলে একটি কথা বলে ফেলার জন্য আর এক কথা না বলে পারি না আমি মর লে মাঠির তলে যাবো মিথ্যা বলে সাছতি দেবেন আল্লাহ আমি টি বাংলা দেশের খেলা দেখবো না সামনের যত খেলা আসোক যত দিন সাকিব নাই তত দিন ফেইসবুক কোনো খেলা চলবেনা সাকিব এর বক্ত রা কি বলো হাত টা উপরে দেও দেখি এভাবে🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🖖🙌,0
পাপন কবিতাহেইইই নাম আমার পাপনক্যাসিনো ছাড়া ত্রিভুবনে নেইকো কিছু আপন।চিন্তায় আমায় নইকো কিছু ক্যাসিনো আর জুয়া ছাড়াআমিই এখন ক্রিকেটকে দিচ্ছি হোগা মারাযতই তোমরা গালি দেও যাবো না বোর্ড ছেড়েআমার মতোই যাবো আমি ক্রিকেটের হোগা মেরে।,0
আজ যদি ম্যাচটা মিরপুরে হত তাইলে কি হতো? বলতো wicket issue.,0
কয়েকদিন পর সাকিবের পা ধরার জন্যে রেডি থাকো বাছা।🐸,0
প্লেয়ারদের কোনো লজ্জা নাই হারার পরেও বলে কোনো ব্যাপার না এখন বাংলাদেশ এমন একটা স্থানে পৌঁছাইসে যখন অস্ট্রেলিয়ার সাথে হারলেও সেটা খারাপ রেজাল্ট; সেখানে আফগানদের সাথে হেরেও সাকিবের কোনো ভাবান্তর নেই,0
এক বালতি ভর্তি দুধ হারাম করার জন্য এক ফোঁটা চনামলমূত্র যথেষ্ট। তেমনি বাংলাদেশ ক্রিকেট ধ্বংস করার জন্য বর্তমান বিসিবি কমিটি বৃন্দ ই যথেষ্ট। যতদিন বিসিবির সভাপতি থেকে শুরু করে কমিটির পি এ পর্যন্ত বরখাস্ত না হবে ততদিন পর্যন্ত আমাদের দেশের ক্রিকেটাররা ফিক্সিং মুক্ত খেলা খেলতে পারবেনা এটা আমার বিশ্বাস। বিশ্বাস না হলে জরিপ করে দেখুন কমিটি বৃন্দ হওয়ার আগে তাদের অর্থ সম্পদ কত ছিল আর এই মুহুর্তে কত আছে। আমার কাছে মনে হয় ক্রিকেটারদের থেকে বেশি ইনকাম তাদের হয়।আর হিংসাত্মক মনোভাব নিয়ে কখনো অভিভাবকের দায়িত্বে থাকা যায়না! এদের ছোবল থেকে,0
ধন্যবাদ মোবাশ্বের আংকেল!পাপনের গোমর ফাঁস করে দিয়েছেন।,0
প্রিয় বন্ধুরা বিয়ে করে দাম্পত্য জীবনে সুখী থাকতে হলে একটি উপদেশ মেনে চলুন উপদেশ টি ভালো লাগলে চ্যানেলটি সাবস্ক্রাইব করবেন,0
আমি ইউটিউবে করি।।কিন্তু কারো সাপোর্ট পাচ্ছি নাআমার চ্যানেলটা করুন,0
পাপনকে রিমান্ডে নেওয়া হোক,0
জুয়াড়ি পাপন মুক্ত বাংলাদেশ ক্রিকেট ম্যানেজমেন্ট চাই।,0
মুশফিক ভাই তো বড় আর ছোটরা তো ভুল করতেই পারে তাছাড়া ওই ছেলে তো ছরি বলছে তাও কেনো এভাবে ওকে আটকে রাখা হয়ছে। আমারা যাই যা বলি না কেনো। আমি ও তো ক্রিকেট খেলি। আমারা বড়ভাইদের কে অনেক কিছু বলি কই তারা তো মন খারাপ করে না,0
যখনই অলক কাপালী ব্যাটিং এ নামে তখনই শামীম আশরাফ রাম ছাগল বলে সিনিয়র সিটিজেন । তো ফরহাদ রেজা কি ইয়াং বয় ? আফ্রিদি রাসেল ফ্রাইলিংক সোয়েব মালিক এরা কি শামীম আশরাফের মেয়ের জামাই লাগে ? গলা দিয়ে কথা বের হয়না তাও শামীম আশরাফ এত বছর ধরে ধারাভাষ্যকার এর চেয়ে বড় কৌতুক আর কি হতে পারে যে বাংলাদেশের মত ক্রিকেট পাগল দেশে শামীম আশরাফের মত বকরী ছাগল ধারাভাষ্যকার !! না আছে কণ্ঠ না আছে চেহারা না পারে ফ্লুয়েন্ট ইংলিশ বলতে ।,0
পাপন হটাও ক্রিকেট বাচাও।,0
সবাই তো আপন না ওনেকেই হয় পাপন😈😈,0
ইসলাম প্রিয় ভাই ও বোন সবাইকে আমার ইসলামিক চ্যানেলে আমন্ত্রণ সমায় পেলে একবার ঘুরে আসবেন,0
সবই বুঝলাম কিন্তু অাপনারা আবালের মত তার নাম্বারটা দেখাইছেন কেন?,0
এই পরিমাণ লুচ্চা! ছিঃ! এরা অরুচিতে পরিণত হয়েছে।,0
মাদারের বাচ্চা গাজা খায়ছ,0
তার মানে তার জীবনের কনো ভালো লাগে ভালোবাসা বলে কিছু নেই,0
মুস্তাফিজ যে বাংলাই বললো সেটাই ভালো লাগলো,0
মুশফিক ভাইয়ের কাছে আশা করছি ছেলেটাকে মাফ করে ওকে কিছু যেনো না করে।।,0
রুবেল এর মুখে বা ঠোটে মেরিল দেওয়া উচিত,0
সব দালের বাচ্চা,0
সাকিব ♥♥♥♥♥,0
আসসালামু আ্লাইকুম।হ্যপি আপু আপনার কথা শুনে আমি যতটা ভেবেছি আপনি সত্য কথা বলছেন। আর একটা কথা হল আপনি একটা মহিলা হয়ে ওতো রাতে রুবেলের বাসায় কেনো যেতেন?কারন গাওয়া ঘি আগূন পাশা পাশি থাকলে তো গলবেই এতে কোন সনদেহ নেই।মেয়েরা নিজের ইজজত নিজে বিলিয়ে বেড়ায়।হ্যপি আপু শোন আপনি আর রুবেল জানয়ার ।যে কু কাজ অবৈধ্য মিলন করেছো এটা মহাপাপ আপনারা জেনা ব্যভিচার করেছেন।যদি হাদিস কোরান অনুযায়ী বিচার করা হয়।তাহলে বুক সমান গত্য করে। সততরটা পাথর আপনার শরীরে নিক্ষেপ করতে হবে।এটা আমার কথা নয়?যদি হজরত ওমর ফারুকে আজম। নবী পাকের একজন জলীলুর কদর সাহাবা ছিলেন। উনি যদি থাকতেন তাহলে মিত্যু দনডের আদেশ দিতেন। যাইহোক আপনারা শয়তানের কবলে পড়ে একটা কবিরা গোনাহ। কঠিন শকতো পাপ করে ফেলেছেন আর কোনো হাত নেই।।একবার যে থুথু মাটিতে নিক্ষেপ করলে সেটা আর ফেরত নেওয়া যায় না ।তবে একটা উপায় আছে হ্যপি।আমার আললাহ খুব দয়ালু আললার কাছে অঝর নয়নে ঝর ঝর করে কাদুন আমার মনে হয় আললাহ ক্ষমা করবে।ইনশাআললাহূল আজীজ আর কখনো যেনো এ ধরনের পাপ করবেন না।,0
এসব বস্তি পোলাপান জাতীয় টিমে জায়গা পাই কিভাবে? 😠😠😠😠,0
সোহাগ গাজী ভাইয়ের জন্য সুপার ওভার দেখতে পেলাম।,0
দয়া করে আমার চ্যানেলটি সাবস্ক্রাইব করুন,0
গাল দিছে বাল হইছে,0
বিশ্বকাপের ম্যাচ গুলো দেখলে মনে হয় সালারা পজিশন আর পারিশ্রমিকের জন্য খেলেছে। দেশ প্রেম নেই,0
রাসেল কে ক্যাপটেন না দিয়ে দেশি খেলোয়ারদের ক্যাপটেন দিলে খুশি হতাম,0
আপু আপনি সুবার থেকে অনেক অনেক ভাল,0
আর মাত্র কয়েকদিন বাকি দেখে নিন কুরিয়ার ফ্রি ভিসা এর আবেদন প্রক্রিয়া,0
আমার পছন্দের খেলোয়াড় ইমরুল,0
পাপন সাহেবের কাছে কোন সমস্যাই না মনে হয়। আপনি এবং আপনার শিসরা পদত্যক করেন এইটাই চায় কোটি মানুষের।,0
ভাইয়া আমরা সবাই সাথে আছি আপনি ও ক্রিকেট টিম এগিয়ে জাগ,0
কুমিল্লার ঠা বাজে পেংল্লি ং কারণে এতো রান হয়েছে,0
সাব্বিরকে 1 বছরের জন্য মাঠের বাইরে রাখা হোক,0
"ফালতু ছেলে, ওকে টিম থেকে বের করে দেয়া হোক",0
অই জারছি পরা লোক টা কে পাইলে কোত্তার মতো পিটাইতাম,0
বোকা বছর গোপন ছিলো কিভাবে? বসের শাস্তি হইছে বছরের ঘটনা নিয়ে।।,0
আমি চাই বাংলাদেশি কোচ চাই বিদেশি কোচ দরকার নাই,0
ফকিন্নির বাচ্ছাকে ক্রিকেট থেকে বাদ দেওয়া দরকার,0
খুলনা জিতবে দেখবে দেশ,0
গালি দিছে ভালো করছে প্লেয়ারের চোখ কান থাকবে খেলার মাঠে গ্যালারিতে না,0
সাব্বির একজন জাতীয় দলের খেলোয়াড় তবে দেশের জন্য সে মাঠে কিছুই করতে পারেনি আজ পর্যন্ত। তাকে নিয়ে কেন এত মাথা ব্যাথা আর কেনই বা জাতীয় দলে বার বার সুযোগ দেওয়া হয় বুঝিনা আমি।,0
এসব মেয়েদের কাজই ব্লেকমিল করা,0
পাপন কে বিসিবি থেকে বাদ দেয়া হুক কারন সে নিজের বুজটা বিসি বুজে,0
কোটি মানুষের ট্যাক্সের টাকায় আচুদা খেলা খেলবো গাইল্লাইবোনা বাল ফালাইবো পারছে পুলাডা একা ছিলো।,0
পাপনের বলির পাঁঠা সাকিব।তার মানে অন্য কোন খেলোয়াড় যেন বিসিবির সভাপতির বিরুদ্ধে কেউ দাঁড়াতে না পারে,0
আপনারে কি জানেন ভারতের পা চেটে কি পেয়েছে দেশ,0
একমাএ ভাঙ্গালিরা নিজের ভাষার বিতর অন্য ভাষা ডুকায়ভাই পাপন এত ইংলিশ ফুটাস ক্যানবাংলায় বলতেছ সব বাংলায় বল।ইংলিশ বল্লে সব ইংলিশ বল।,0
বস আমলা😍😍😍 খারাপ করলো😭,0
ধুর মিয়া মেসি রোনালদো নিয়া কবে রিপোর্ট করবেন? মেসি রোনালদো বিয়ার আগে এত বাচ্চা নিল যে? মানুষের ব্যক্তিগত লাইফ নিয়া ছ্যাঁচড়ামি করেন দুদিন পর পর।,0
আপনি মিথ্যা বাদি,0
মাথা,0
রুবেলরে মেয়েরা স্বামী বানানোর স্বপ্ন দেখে ????? কোন মেয়ে ভাই ???,0
ভুল বোঝাবোঝা ভুলে সব ঠিক হবে আশা করি,0
দেব এর কথা গুলো মনে হচ্ছেসে এর প্রতিনিধি তিন মোরলের গন্ডি তারা ভাল ভাল প্লেয়ার দের ফাঁদ তৈরি করে এবং সে ফাঁদে ফালানো হয়,0
হাহাহা,0
সব চাইতে লিটনের খেলা ভালো লাগছ,0
পাপের পদত্যাগ চাই।।,0
"ভাইয়া মেয়েরা যদি ওর কাছে আসে তাহলে ওর দোষ কোথায় , ওর দোষ এটাই যে ও একজন জাতীয় দলের খেলোয়াড়,,,,pic এ দেখা যাচ্ছে মেয়েদের মত আছে,, তাহলে মেয়ে গুলারে পিটানোর দরকার সাব্বির ভাইকে নয় ,, তবেই খারাপ মেয়েরা ঠিক হবে,,,",0
আজাইরা 😂😂😂,0
মুস্তাফিজ কে যদি একটু বেটিং শিখায় তাহলে মুস্তাফিজ আরও ভালো বেটিং করতে পারবে ইনশাল্লাহ যদি মুস্তাফিজের আত্ববিস্বশাসি থাকে,0
পাপন নিজের দোষ ডাকতে এখন সাকিবের পিছনে লেগে গেছে 🖕🖕🖕,0
সাব্বির কোন ভুল করেনাই।,0
বল টেম্পারিং করল স্মিথ আর ওয়ার্নার সাজা হলো মাস। ম্যাচ ফিক্সিং করল না শাকিব সাজা হলো এক বছর। হায়রে আইন হায়রে বাংলাদেশের ক্রিকেটকে নষ্ট করার ষড়যন্ত্র।।,0
